STATISTIC,Statistic Label,MonthID,Month,AuthorityID,Licensing Authority,Type of Fuel,UNIT,CarCount
TEM27C02,Secondhand Private Cars,202209,2022 September,2,Cavan,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,3,Clare,All fuel types,Number,98
TEM27C02,Secondhand Private Cars,202209,2022 September,3,Clare,Petrol,Number,44
TEM27C02,Secondhand Private Cars,202209,2022 September,3,Clare,Diesel,Number,40
TEM27C02,Secondhand Private Cars,202209,2022 September,3,Clare,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,3,Clare,Petrol and electric hybrid,Number,7
TEM27C02,Secondhand Private Cars,202209,2022 September,3,Clare,Electric,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,3,Clare,Petrol or Diesel plug-in hybrid electric,Number,7
TEM27C02,Secondhand Private Cars,202209,2022 September,3,Clare,Diesel and electric hybrid,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,4,Donegal,All fuel types,Number,212
TEM27C02,Secondhand Private Cars,202209,2022 September,4,Donegal,Petrol,Number,59
TEM27C02,Secondhand Private Cars,202209,2022 September,4,Donegal,Diesel,Number,143
TEM27C02,Secondhand Private Cars,202209,2022 September,4,Donegal,Other fuel types,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,4,Donegal,Petrol and electric hybrid,Number,5
TEM27C02,Secondhand Private Cars,202209,2022 September,4,Donegal,Electric,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,4,Donegal,Petrol or Diesel plug-in hybrid electric,Number,5
TEM27C02,Secondhand Private Cars,202209,2022 September,4,Donegal,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,5,Galway,All fuel types,Number,266
TEM27C02,Secondhand Private Cars,202209,2022 September,5,Galway,Petrol,Number,109
TEM27C02,Secondhand Private Cars,202209,2022 September,5,Galway,Diesel,Number,102
TEM27C02,Secondhand Private Cars,202209,2022 September,5,Galway,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,5,Galway,Petrol and electric hybrid,Number,41
TEM27C02,Secondhand Private Cars,202209,2022 September,5,Galway,Electric,Number,1
TEM27C02,Secondhand Private Cars,202209,2022 September,5,Galway,Petrol or Diesel plug-in hybrid electric,Number,13
TEM27C02,Secondhand Private Cars,202209,2022 September,5,Galway,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,6,Kerry,All fuel types,Number,68
TEM27C02,Secondhand Private Cars,202209,2022 September,6,Kerry,Petrol,Number,34
TEM27C02,Secondhand Private Cars,202209,2022 September,6,Kerry,Diesel,Number,25
TEM27C02,Secondhand Private Cars,202209,2022 September,6,Kerry,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,6,Kerry,Petrol and electric hybrid,Number,3
TEM27C02,Secondhand Private Cars,202209,2022 September,6,Kerry,Electric,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,6,Kerry,Petrol or Diesel plug-in hybrid electric,Number,6
TEM27C02,Secondhand Private Cars,202209,2022 September,6,Kerry,Diesel and electric hybrid,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,7,Kildare,All fuel types,Number,256
TEM27C02,Secondhand Private Cars,202209,2022 September,7,Kildare,Petrol,Number,156
TEM27C02,Secondhand Private Cars,202209,2022 September,7,Kildare,Diesel,Number,56
TEM27C02,Secondhand Private Cars,202209,2022 September,7,Kildare,Other fuel types,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,7,Kildare,Petrol and electric hybrid,Number,33
TEM27C02,Secondhand Private Cars,202209,2022 September,7,Kildare,Electric,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,7,Kildare,Petrol or Diesel plug-in hybrid electric,Number,11
TEM27C02,Secondhand Private Cars,202209,2022 September,7,Kildare,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,8,Kilkenny,All fuel types,Number,34
TEM27C02,Secondhand Private Cars,202209,2022 September,8,Kilkenny,Petrol,Number,15
TEM27C02,Secondhand Private Cars,202209,2022 September,8,Kilkenny,Diesel,Number,14
TEM27C02,Secondhand Private Cars,202209,2022 September,8,Kilkenny,Other fuel types,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,8,Kilkenny,Petrol and electric hybrid,Number,4
TEM27C02,Secondhand Private Cars,202209,2022 September,8,Kilkenny,Electric,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,8,Kilkenny,Petrol or Diesel plug-in hybrid electric,Number,1
TEM27C02,Secondhand Private Cars,202209,2022 September,8,Kilkenny,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,9,Laois,All fuel types,Number,36
TEM27C02,Secondhand Private Cars,202209,2022 September,9,Laois,Petrol,Number,13
TEM27C02,Secondhand Private Cars,202209,2022 September,9,Laois,Diesel,Number,17
TEM27C02,Secondhand Private Cars,202209,2022 September,9,Laois,Other fuel types,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,9,Laois,Petrol and electric hybrid,Number,4
TEM27C02,Secondhand Private Cars,202209,2022 September,9,Laois,Electric,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,9,Laois,Petrol or Diesel plug-in hybrid electric,Number,2
TEM27C02,Secondhand Private Cars,202209,2022 September,9,Laois,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,10,Leitrim,All fuel types,Number,34
TEM27C02,Secondhand Private Cars,202209,2022 September,10,Leitrim,Petrol,Number,10
TEM27C02,Secondhand Private Cars,202209,2022 September,10,Leitrim,Diesel,Number,20
TEM27C02,Secondhand Private Cars,202209,2022 September,10,Leitrim,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,10,Leitrim,Petrol and electric hybrid,Number,4
TEM27C02,Secondhand Private Cars,202209,2022 September,10,Leitrim,Electric,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,10,Leitrim,Petrol or Diesel plug-in hybrid electric,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,10,Leitrim,Diesel and electric hybrid,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,12,Longford,All fuel types,Number,37
TEM27C02,Secondhand Private Cars,202209,2022 September,12,Longford,Petrol,Number,14
TEM27C02,Secondhand Private Cars,202209,2022 September,12,Longford,Diesel,Number,21
TEM27C02,Secondhand Private Cars,202209,2022 September,12,Longford,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,12,Longford,Petrol and electric hybrid,Number,1
TEM27C02,Secondhand Private Cars,202209,2022 September,12,Longford,Electric,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,12,Longford,Petrol or Diesel plug-in hybrid electric,Number,1
TEM27C02,Secondhand Private Cars,202209,2022 September,12,Longford,Diesel and electric hybrid,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,13,Louth,All fuel types,Number,155
TEM27C02,Secondhand Private Cars,202209,2022 September,13,Louth,Petrol,Number,80
TEM27C02,Secondhand Private Cars,202209,2022 September,13,Louth,Diesel,Number,45
TEM27C02,Secondhand Private Cars,202209,2022 September,13,Louth,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,13,Louth,Petrol and electric hybrid,Number,17
TEM27C02,Secondhand Private Cars,202209,2022 September,13,Louth,Electric,Number,1
TEM27C02,Secondhand Private Cars,202209,2022 September,13,Louth,Petrol or Diesel plug-in hybrid electric,Number,12
TEM27C02,Secondhand Private Cars,202209,2022 September,13,Louth,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,14,Mayo,All fuel types,Number,121
TEM27C02,Secondhand Private Cars,202209,2022 September,14,Mayo,Petrol,Number,35
TEM27C02,Secondhand Private Cars,202209,2022 September,14,Mayo,Diesel,Number,76
TEM27C02,Secondhand Private Cars,202209,2022 September,14,Mayo,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,14,Mayo,Petrol and electric hybrid,Number,6
TEM27C02,Secondhand Private Cars,202209,2022 September,14,Mayo,Electric,Number,1
TEM27C02,Secondhand Private Cars,202209,2022 September,14,Mayo,Petrol or Diesel plug-in hybrid electric,Number,3
TEM27C02,Secondhand Private Cars,202209,2022 September,14,Mayo,Diesel and electric hybrid,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,15,Meath,All fuel types,Number,195
TEM27C02,Secondhand Private Cars,202209,2022 September,15,Meath,Petrol,Number,99
TEM27C02,Secondhand Private Cars,202209,2022 September,15,Meath,Diesel,Number,62
TEM27C02,Secondhand Private Cars,202209,2022 September,15,Meath,Other fuel types,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,15,Meath,Petrol and electric hybrid,Number,21
TEM27C02,Secondhand Private Cars,202209,2022 September,15,Meath,Electric,Number,3
TEM27C02,Secondhand Private Cars,202209,2022 September,15,Meath,Petrol or Diesel plug-in hybrid electric,Number,10
TEM27C02,Secondhand Private Cars,202209,2022 September,15,Meath,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,16,Monaghan,All fuel types,Number,67
TEM27C02,Secondhand Private Cars,202209,2022 September,16,Monaghan,Petrol,Number,10
TEM27C02,Secondhand Private Cars,202209,2022 September,16,Monaghan,Diesel,Number,54
TEM27C02,Secondhand Private Cars,202209,2022 September,16,Monaghan,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,16,Monaghan,Petrol and electric hybrid,Number,2
TEM27C02,Secondhand Private Cars,202209,2022 September,16,Monaghan,Electric,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,16,Monaghan,Petrol or Diesel plug-in hybrid electric,Number,1
TEM27C02,Secondhand Private Cars,202209,2022 September,16,Monaghan,Diesel and electric hybrid,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,17,Offaly,All fuel types,Number,39
TEM27C02,Secondhand Private Cars,202209,2022 September,17,Offaly,Petrol,Number,10
TEM27C02,Secondhand Private Cars,202209,2022 September,17,Offaly,Diesel,Number,25
TEM27C02,Secondhand Private Cars,202209,2022 September,17,Offaly,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,17,Offaly,Petrol and electric hybrid,Number,2
TEM27C02,Secondhand Private Cars,202209,2022 September,17,Offaly,Electric,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,17,Offaly,Petrol or Diesel plug-in hybrid electric,Number,2
TEM27C02,Secondhand Private Cars,202209,2022 September,17,Offaly,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,18,Roscommon,All fuel types,Number,62
TEM27C02,Secondhand Private Cars,202209,2022 September,18,Roscommon,Petrol,Number,24
TEM27C02,Secondhand Private Cars,202209,2022 September,18,Roscommon,Diesel,Number,32
TEM27C02,Secondhand Private Cars,202209,2022 September,18,Roscommon,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,18,Roscommon,Petrol and electric hybrid,Number,4
TEM27C02,Secondhand Private Cars,202209,2022 September,18,Roscommon,Electric,Number,1
TEM27C02,Secondhand Private Cars,202209,2022 September,18,Roscommon,Petrol or Diesel plug-in hybrid electric,Number,1
TEM27C02,Secondhand Private Cars,202209,2022 September,18,Roscommon,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,19,Sligo,All fuel types,Number,54
TEM27C02,Secondhand Private Cars,202209,2022 September,19,Sligo,Petrol,Number,16
TEM27C02,Secondhand Private Cars,202209,2022 September,19,Sligo,Diesel,Number,30
TEM27C02,Secondhand Private Cars,202209,2022 September,19,Sligo,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,19,Sligo,Petrol and electric hybrid,Number,5
TEM27C02,Secondhand Private Cars,202209,2022 September,19,Sligo,Electric,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,19,Sligo,Petrol or Diesel plug-in hybrid electric,Number,3
TEM27C02,Secondhand Private Cars,202209,2022 September,19,Sligo,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,23,Westmeath,All fuel types,Number,64
TEM27C02,Secondhand Private Cars,202209,2022 September,23,Westmeath,Petrol,Number,21
TEM27C02,Secondhand Private Cars,202209,2022 September,23,Westmeath,Diesel,Number,37
TEM27C02,Secondhand Private Cars,202209,2022 September,23,Westmeath,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,23,Westmeath,Petrol and electric hybrid,Number,3
TEM27C02,Secondhand Private Cars,202209,2022 September,23,Westmeath,Electric,Number,1
TEM27C02,Secondhand Private Cars,202209,2022 September,23,Westmeath,Petrol or Diesel plug-in hybrid electric,Number,2
TEM27C02,Secondhand Private Cars,202209,2022 September,23,Westmeath,Diesel and electric hybrid,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,24,Wexford,All fuel types,Number,79
TEM27C02,Secondhand Private Cars,202209,2022 September,24,Wexford,Petrol,Number,22
TEM27C02,Secondhand Private Cars,202209,2022 September,24,Wexford,Diesel,Number,49
TEM27C02,Secondhand Private Cars,202209,2022 September,24,Wexford,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,24,Wexford,Petrol and electric hybrid,Number,3
TEM27C02,Secondhand Private Cars,202209,2022 September,24,Wexford,Electric,Number,1
TEM27C02,Secondhand Private Cars,202209,2022 September,24,Wexford,Petrol or Diesel plug-in hybrid electric,Number,4
TEM27C02,Secondhand Private Cars,202209,2022 September,24,Wexford,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,25,Wicklow,All fuel types,Number,109
TEM27C02,Secondhand Private Cars,202209,2022 September,25,Wicklow,Petrol,Number,52
TEM27C02,Secondhand Private Cars,202209,2022 September,25,Wicklow,Diesel,Number,33
TEM27C02,Secondhand Private Cars,202209,2022 September,25,Wicklow,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,25,Wicklow,Petrol and electric hybrid,Number,13
TEM27C02,Secondhand Private Cars,202209,2022 September,25,Wicklow,Electric,Number,1
TEM27C02,Secondhand Private Cars,202209,2022 September,25,Wicklow,Petrol or Diesel plug-in hybrid electric,Number,10
TEM27C02,Secondhand Private Cars,202209,2022 September,25,Wicklow,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,30,Limerick,All fuel types,Number,109
TEM27C02,Secondhand Private Cars,202209,2022 September,30,Limerick,Petrol,Number,48
TEM27C02,Secondhand Private Cars,202209,2022 September,30,Limerick,Diesel,Number,35
TEM27C02,Secondhand Private Cars,202209,2022 September,30,Limerick,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,30,Limerick,Petrol and electric hybrid,Number,22
TEM27C02,Secondhand Private Cars,202209,2022 September,30,Limerick,Electric,Number,2
TEM27C02,Secondhand Private Cars,202209,2022 September,30,Limerick,Petrol or Diesel plug-in hybrid electric,Number,2
TEM27C02,Secondhand Private Cars,202209,2022 September,30,Limerick,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,31,Waterford,All fuel types,Number,69
TEM27C02,Secondhand Private Cars,202209,2022 September,31,Waterford,Petrol,Number,31
TEM27C02,Secondhand Private Cars,202209,2022 September,31,Waterford,Diesel,Number,31
TEM27C02,Secondhand Private Cars,202209,2022 September,31,Waterford,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,31,Waterford,Petrol and electric hybrid,Number,6
TEM27C02,Secondhand Private Cars,202209,2022 September,31,Waterford,Electric,Number,1
TEM27C02,Secondhand Private Cars,202209,2022 September,31,Waterford,Petrol or Diesel plug-in hybrid electric,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,31,Waterford,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,32,Tipperary,All fuel types,Number,125
TEM27C02,Secondhand Private Cars,202209,2022 September,32,Tipperary,Petrol,Number,56
TEM27C02,Secondhand Private Cars,202209,2022 September,32,Tipperary,Diesel,Number,42
TEM27C02,Secondhand Private Cars,202209,2022 September,32,Tipperary,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,32,Tipperary,Petrol and electric hybrid,Number,23
TEM27C02,Secondhand Private Cars,202209,2022 September,32,Tipperary,Electric,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,32,Tipperary,Petrol or Diesel plug-in hybrid electric,Number,4
TEM27C02,Secondhand Private Cars,202209,2022 September,32,Tipperary,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,33,Cork,All fuel types,Number,319
TEM27C02,Secondhand Private Cars,202209,2022 September,33,Cork,Petrol,Number,157
TEM27C02,Secondhand Private Cars,202209,2022 September,33,Cork,Diesel,Number,101
TEM27C02,Secondhand Private Cars,202209,2022 September,33,Cork,Other fuel types,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,33,Cork,Petrol and electric hybrid,Number,40
TEM27C02,Secondhand Private Cars,202209,2022 September,33,Cork,Electric,Number,2
TEM27C02,Secondhand Private Cars,202209,2022 September,33,Cork,Petrol or Diesel plug-in hybrid electric,Number,19
TEM27C02,Secondhand Private Cars,202209,2022 September,33,Cork,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202209,2022 September,34,Dublin,All fuel types,Number,1671
TEM27C02,Secondhand Private Cars,202209,2022 September,34,Dublin,Petrol,Number,892
TEM27C02,Secondhand Private Cars,202209,2022 September,34,Dublin,Diesel,Number,228
TEM27C02,Secondhand Private Cars,202209,2022 September,34,Dublin,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202209,2022 September,34,Dublin,Petrol and electric hybrid,Number,407
TEM27C02,Secondhand Private Cars,202209,2022 September,34,Dublin,Electric,Number,19
TEM27C02,Secondhand Private Cars,202209,2022 September,34,Dublin,Petrol or Diesel plug-in hybrid electric,Number,125
TEM27C02,Secondhand Private Cars,202209,2022 September,34,Dublin,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,-,All licensing authorities,All fuel types,Number,3802
TEM27C02,Secondhand Private Cars,202210,2022 October,-,All licensing authorities,Petrol,Number,1767
TEM27C02,Secondhand Private Cars,202210,2022 October,-,All licensing authorities,Diesel,Number,1254
TEM27C02,Secondhand Private Cars,202210,2022 October,-,All licensing authorities,Other fuel types,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,-,All licensing authorities,Petrol and electric hybrid,Number,518
TEM27C02,Secondhand Private Cars,202210,2022 October,-,All licensing authorities,Electric,Number,35
TEM27C02,Secondhand Private Cars,202210,2022 October,-,All licensing authorities,Petrol or Diesel plug-in hybrid electric,Number,225
TEM27C02,Secondhand Private Cars,202210,2022 October,-,All licensing authorities,Diesel and electric hybrid,Number,3
TEM27C02,Secondhand Private Cars,202210,2022 October,1,Carlow,All fuel types,Number,39
TEM27C02,Secondhand Private Cars,202210,2022 October,1,Carlow,Petrol,Number,19
TEM27C02,Secondhand Private Cars,202210,2022 October,1,Carlow,Diesel,Number,16
TEM27C02,Secondhand Private Cars,202210,2022 October,1,Carlow,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202210,2022 October,1,Carlow,Petrol and electric hybrid,Number,4
TEM27C02,Secondhand Private Cars,202210,2022 October,1,Carlow,Electric,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,1,Carlow,Petrol or Diesel plug-in hybrid electric,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,1,Carlow,Diesel and electric hybrid,Number,
TEM27C02,Secondhand Private Cars,202210,2022 October,2,Cavan,All fuel types,Number,69
TEM27C02,Secondhand Private Cars,202210,2022 October,2,Cavan,Petrol,Number,20
TEM27C02,Secondhand Private Cars,202210,2022 October,2,Cavan,Diesel,Number,38
TEM27C02,Secondhand Private Cars,202210,2022 October,2,Cavan,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202210,2022 October,2,Cavan,Petrol and electric hybrid,Number,7
TEM27C02,Secondhand Private Cars,202210,2022 October,2,Cavan,Electric,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,2,Cavan,Petrol or Diesel plug-in hybrid electric,Number,4
TEM27C02,Secondhand Private Cars,202210,2022 October,2,Cavan,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,3,Clare,All fuel types,Number,91
TEM27C02,Secondhand Private Cars,202210,2022 October,3,Clare,Petrol,Number,23
TEM27C02,Secondhand Private Cars,202210,2022 October,3,Clare,Diesel,Number,47
TEM27C02,Secondhand Private Cars,202210,2022 October,3,Clare,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202210,2022 October,3,Clare,Petrol and electric hybrid,Number,19
TEM27C02,Secondhand Private Cars,202210,2022 October,3,Clare,Electric,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,3,Clare,Petrol or Diesel plug-in hybrid electric,Number,2
TEM27C02,Secondhand Private Cars,202210,2022 October,3,Clare,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,4,Donegal,All fuel types,Number,182
TEM27C02,Secondhand Private Cars,202210,2022 October,4,Donegal,Petrol,Number,55
TEM27C02,Secondhand Private Cars,202210,2022 October,4,Donegal,Diesel,Number,117
TEM27C02,Secondhand Private Cars,202210,2022 October,4,Donegal,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202210,2022 October,4,Donegal,Petrol and electric hybrid,Number,5
TEM27C02,Secondhand Private Cars,202210,2022 October,4,Donegal,Electric,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,4,Donegal,Petrol or Diesel plug-in hybrid electric,Number,5
TEM27C02,Secondhand Private Cars,202210,2022 October,4,Donegal,Diesel and electric hybrid,Number,
TEM27C02,Secondhand Private Cars,202210,2022 October,5,Galway,All fuel types,Number,227
TEM27C02,Secondhand Private Cars,202210,2022 October,5,Galway,Petrol,Number,92
TEM27C02,Secondhand Private Cars,202210,2022 October,5,Galway,Diesel,Number,105
TEM27C02,Secondhand Private Cars,202210,2022 October,5,Galway,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202210,2022 October,5,Galway,Petrol and electric hybrid,Number,24
TEM27C02,Secondhand Private Cars,202210,2022 October,5,Galway,Electric,Number,1
TEM27C02,Secondhand Private Cars,202210,2022 October,5,Galway,Petrol or Diesel plug-in hybrid electric,Number,5
TEM27C02,Secondhand Private Cars,202210,2022 October,5,Galway,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,6,Kerry,All fuel types,Number,68
TEM27C02,Secondhand Private Cars,202210,2022 October,6,Kerry,Petrol,Number,32
TEM27C02,Secondhand Private Cars,202210,2022 October,6,Kerry,Diesel,Number,24
TEM27C02,Secondhand Private Cars,202210,2022 October,6,Kerry,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202210,2022 October,6,Kerry,Petrol and electric hybrid,Number,7
TEM27C02,Secondhand Private Cars,202210,2022 October,6,Kerry,Electric,Number,2
TEM27C02,Secondhand Private Cars,202210,2022 October,6,Kerry,Petrol or Diesel plug-in hybrid electric,Number,3
TEM27C02,Secondhand Private Cars,202210,2022 October,6,Kerry,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,7,Kildare,All fuel types,Number,219
TEM27C02,Secondhand Private Cars,202210,2022 October,7,Kildare,Petrol,Number,101
TEM27C02,Secondhand Private Cars,202210,2022 October,7,Kildare,Diesel,Number,68
TEM27C02,Secondhand Private Cars,202210,2022 October,7,Kildare,Other fuel types,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,7,Kildare,Petrol and electric hybrid,Number,33
TEM27C02,Secondhand Private Cars,202210,2022 October,7,Kildare,Electric,Number,1
TEM27C02,Secondhand Private Cars,202210,2022 October,7,Kildare,Petrol or Diesel plug-in hybrid electric,Number,16
TEM27C02,Secondhand Private Cars,202210,2022 October,7,Kildare,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,8,Kilkenny,All fuel types,Number,41
TEM27C02,Secondhand Private Cars,202210,2022 October,8,Kilkenny,Petrol,Number,17
TEM27C02,Secondhand Private Cars,202210,2022 October,8,Kilkenny,Diesel,Number,18
TEM27C02,Secondhand Private Cars,202210,2022 October,8,Kilkenny,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202210,2022 October,8,Kilkenny,Petrol and electric hybrid,Number,6
TEM27C02,Secondhand Private Cars,202210,2022 October,8,Kilkenny,Electric,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,8,Kilkenny,Petrol or Diesel plug-in hybrid electric,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,8,Kilkenny,Diesel and electric hybrid,Number,
TEM27C02,Secondhand Private Cars,202210,2022 October,9,Laois,All fuel types,Number,41
TEM27C02,Secondhand Private Cars,202210,2022 October,9,Laois,Petrol,Number,18
TEM27C02,Secondhand Private Cars,202210,2022 October,9,Laois,Diesel,Number,17
TEM27C02,Secondhand Private Cars,202210,2022 October,9,Laois,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202210,2022 October,9,Laois,Petrol and electric hybrid,Number,5
TEM27C02,Secondhand Private Cars,202210,2022 October,9,Laois,Electric,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,9,Laois,Petrol or Diesel plug-in hybrid electric,Number,1
TEM27C02,Secondhand Private Cars,202210,2022 October,9,Laois,Diesel and electric hybrid,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,10,Leitrim,All fuel types,Number,32
TEM27C02,Secondhand Private Cars,202210,2022 October,10,Leitrim,Petrol,Number,10
TEM27C02,Secondhand Private Cars,202210,2022 October,10,Leitrim,Diesel,Number,21
TEM27C02,Secondhand Private Cars,202210,2022 October,10,Leitrim,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202210,2022 October,10,Leitrim,Petrol and electric hybrid,Number,1
TEM27C02,Secondhand Private Cars,202210,2022 October,10,Leitrim,Electric,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,10,Leitrim,Petrol or Diesel plug-in hybrid electric,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,10,Leitrim,Diesel and electric hybrid,Number,
TEM27C02,Secondhand Private Cars,202210,2022 October,12,Longford,All fuel types,Number,27
TEM27C02,Secondhand Private Cars,202210,2022 October,12,Longford,Petrol,Number,7
TEM27C02,Secondhand Private Cars,202210,2022 October,12,Longford,Diesel,Number,17
TEM27C02,Secondhand Private Cars,202210,2022 October,12,Longford,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202210,2022 October,12,Longford,Petrol and electric hybrid,Number,3
TEM27C02,Secondhand Private Cars,202210,2022 October,12,Longford,Electric,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,12,Longford,Petrol or Diesel plug-in hybrid electric,Number,0
TEM27C02,Secondhand Private Cars,202210,2022 October,12,Longford,Diesel and electric hybrid,Number,
TEM27C02,Secondhand Private Cars,202210,2022 October,13,Louth,All fuel types,Number,156
TEM27C02,Secondhand Private Cars,202210,2022 October,13,Louth,Petrol,Number,83
TEM27C02,Secondhand Private Cars,202210,2022 October,13,Louth,Diesel,Number,55
TEM27C02,Secondhand Private Cars,202210,2022 October,13,Louth,Other fuel types,Number,
TEM27C02,Secondhand Private Cars,202210,2022 October,13,Louth,Petrol and electric hybrid,Number,11
TEM27C02,Secondhand Private Cars,202210,2022 October,13,Louth,Electric,Number,1
TEM27C02,Secondhand Private Cars,202210,2022 October,13,Louth,Petrol or Diesel plug-in hybrid electric,Number,6
TEM27C02,Secondhand Private Cars,202210,2022 October,13,Louth,Diesel and electric hybrid,Number,0
